Book,Chapter,Verse,Scripture
58,12,24,Anamaakariki jaboni ada Jesus. Ovaria binakama'da'iki ida Deus kava'iponahi ja'dini. Ahovari'iki ida amana haria najahaja kaimoni Deus viaha. Abel abini'ina fori hirihi ida Jesus abini'ina amana. Jesus abini'ina ni-bikanikhariaki ida Deua bina'da'diabosivini. Bikanikhariaki ida Deus haria va'adivini.<CM>
58,12,25,"<TS1>Deua binaho'doho'doki bana ida arabo, nama hiki<Ts>Avaabononi avakava'igairi bana mahija Deus vara nina-ra avakamithavini-ra avakajoniravini. Ija'ari araboa vahojana vakamitha'bo'da'iki ida Deus athi Moisés va'ora nava'isohivini hi'iki. Ni-avaihotaki adani athi kajonina vihiki. Vagathani'iki ida morobohariki fori vihina abosini, vaabini'ina. Harivani, Cristo nama vara haria ni'avini-ra akajonihi; ni-aa'aihotapa'itxirihi, agathanivini arafiaki bana ida morobohariki fori arihina abosini.<CM>"
58,12,26,Oniaro kari Deus athia binaho'doho'do'iki ida arabo. Bivava'isohihijora'ihi:<CI><PI>“Onaho'doho'do'ianaki bana hida arabo hoaranija<CI><PI2>afo'iana.<CI><PI>Onaho'doho'doki jaboni bana ida nama.”<CI><PI0>Niha.
58,12,27,"Hari. “Hoaranija Deua binaho'doho'do'ianavini afo'iana” bikahivini, oniani ida nahina namithaki kaimoni-ra aogajahakivini hija. Deua binaho'doho'doki bana ida kidiamonahi hahavi, biani'ihi ibavinia. Aaniki bana ida nahina naho'doho'dovahariki.<CM>"
58,12,28,"Khai ani'ava bana ada Deus. Haria no'avini hiki ida ibavi ka'da'di arihija kaimoni kidiania. Naho'doho'dovaharihi ida ibavi, ka'da'di arihina ibavini. Vara avani'ava ida Deus jahana niha ninini haria kajoamoravini. Deu-ra akanamasiviva niha ninini bivajahakia. Jahaki ida Deu-ra afinivini, avava'ihavini.<CM> Siho nahina hahavi-ra kanihimaka'oaki. Onivani fori hira ada akadiDeus nahina hahavi asohiriki-ra nihimaka'oavini.<CM>"
58,13,1,"<TS1>Jahana akahiva ada Deus<Ts>Avaabononi vakanakaidivakhamajahaki bana afoha'oadaha, Cristo igamina hahavi a'oni."
58,13,2,"Ija'ari va'ora avarigariki vakaikahiha avagorania, va'ora vagathanijahaki bana. Ija'ari vahoarahanana va'ora vagathani'iki adani ija'ari va'ora avigariki vagorana, avigaravini kaba'i va'ora vagathani'iki adani Deus ibavi kaija'arini.<CM>"
58,13,3,"Va'ora vakajoamora bana adani cadeia vahojaki, vakadiania avahojaki fori avihihi. Va'ora vakajoamora bana jaboni adani ija'ari vajaharihariki, avajaharihariki fori avihini, va'ora avavaima'banavini.<CM>"
58,13,4,"Ija'ari hahavia vakava'ibodivaraniva ida jahaki makhira kidigamo khama vaabono vakavahojakhamavini afoha'oadaha, vaabono vakanofikhamajahakivini. Hari'a bana vavi'oma ida hoariha kagamo hoariha kamakhira. Deua bikaronaki bana ida nahina jahariki makhira kidigamo hiriki vaabono vakavi'omakhamaki vakadimoni.<CM>"
58,13,5,Hari'a avava'ini-ra nahonariahihivini arafiava bana ida jiniro-ra avakava'inofinofivini. Avava'inia arajomava bana ida nahina avavahoja'iki. Nihi ida Deus athi:<CI><PI>“Jokoa a'onira onahojaharihi.<CI>Ni-a'onira okava'ipahiniki<CI><PI2>jaboni.”<CI><PI0>Niha ada Deus. Oniania aofinirina ariabono ani'ava:<CI><PI>“Deus hora kakodiabakhiaki ho.<CI>Ni-ofiniki hida ija'ari.<CI>Deus hora akadava'avini mani ida nahina hora<CI><PI2>namakhaniravini hija.”<CI><PI0>Akhaniva.<CM>
58,13,7,Va'ora vakava'ibodivarani bana adani avakadika'da'di kohana Deus athia a'onira vanava'isohi'bo'da'iki. Vakava'ibodivarani bana ida vakadimahi vahokina oadani Deu-ra vavakaijoka'avini. Vaabini'ina asia vavakaijokaki ada. Va'ora vakava'ibodivarani bana mahija Jesu-ra vavakaijokavini avakabanafovini.<CM>
58,13,8,Ni-hoarihapa'itxiki ida Jesus Cristo kahojai. Kidihojai bivahoja'bo'da'iki asia bivahojaki. Mahi anokhomiriki ida bivahojaja.<CM>
58,13,9,"Vakajari'da bana ida ojomo'ihi kavaranihi asohiriki Cristo vara bivani'ariki mahija Deus kahagihi-ra avaragariravini. Deus haria kajoamoravini-ra ava'ahahi; ovaria binadanohi ida avakaijokavini ava'i bodinia. 'Bai kaaji hiki ni-ija'ari va'ini bodini-ra nadanoki. Ija'aria vanaabavini kaba'i ida kaaji kavaranihi, ni-ija'ari-ra kakodiaki.<CM>"
58,13,10,"Hari. Sasidotxia bada vani'aki ida vakadibadani judeus kaija'ari Deu-ra khai vani'avini kagorani banininia. Nimanija ida Deu-ra vakanamasivivini. Ni-nikia Deu-ra akanamasiviki. Sasidotxi igitha amani-ra vavakaijokavini oadani, ni-vakaabokaki ida Deu-ra vakanamasivivini akadiania harifori vihina.<CM>"
58,13,11,"Judeus kaija'ari vakadisasidotxi vaka'da'diva biavikhajakosiki ida igitha amani Ibavi Katokini Jahaka'oaki kania, Deus viaha biakana'diri'dirikhamaja kaimoni ida ama, ija'ari vakadihojai asohiriki aniaja kaimoni. Igitha abononi vani ida aha'dihahavija ija'ari vagorana napaja ninia.<CM>"
58,13,12,"Onivani fori hira jaboni ada Jesus. Ovari abini'iki sidaji banininija, bianija kaimoni ida ija'ari vakadihojai asohiriki amana ahovarikia.<CM>"
58,13,13,Hari. Jesu-ra anamaakariki fori arihiva sidaji banininija. Jesus va'i-ra anaipahihivini. Jakaho ava'i aipahihiva jaboni kidiania.<CM> Araboa arihojana oadani ni-hojaki ida sidaji a'bo'daki akadimoni hini. Anaviahanokhaki ida sidaji hojahaha'oadahaki. Ni-hoja'iaki kaho ida sidaji.<CM>
58,13,15,"Jesus haria kakodiavini vani Deu-ra anamaakarivini-ra akaabokaja, akanamasivira kaimoni. Ni-Deu-ra akavikhaki igitha abononia. Deus jahana ka'oa kavaranihi vani ida avikhaja. Deu-ra ani'aki hari:<CM>—Ivani, ijahaka'oaki i. Avajahaki ida haria ikajoamorabakhiavini. Ivani ka'oa akadika'da'di i. — Nikia akavaranihi, Deu-ra akanava'igaki fori arihihi akadikhaiinia.<CM>"
58,13,16,"Vakava'ihoki bana ida badani jahakia avakabadanini vahoariha vakadiania, avaabononi avakakakodiakhamavini hiki. Nikia avakahojaihi; Deu-ra avakanava'igaki fori avihihi. Khai bini'aki bana ida avakadihojai jahaki. Igitha imani aha'diki fori hiki ida.<CM>"
58,13,17,"Hari. Vanaaba'a bana ida a'onira vanava'isohiva abono vaathi. Bada vani'a bana ida a'onira vahonariavini hiki. A'onira avakadava'ahaha'oadahaki adani. Deu-ra vakanamonivini hiki bana ida vakadibadani niha vani'a'aki a'onira avakadava'avini. Vaathi avanaabahi; khai vani'ahi ida a'onira avakadava'avini. Vaathi avanaabarihi; vava'i avanamokaraha, a'onira avakadava'avini oadani. Ni-niki jahaki avakadimoni.<CM>"
58,13,18,Asia haria vakanikhariaha'oadaha bana Deus kania. Aogaki ida nahina asohiriki hojarini ava'i kaabanahahani kania. Anofiki ida badani asohiki-ra anamonahaha'oadahavini.
58,13,19,A'onira okanikhariadanokivini hiki ida Deu-ra vara avani'abakhiavini kodimoni. Vakanikharia bana mahija Deus hora karonajorakivini oajoi'ianana avakadiania.<CM>
58,13,20,"<TS1>Deus kanikhariana athini hida<Ts> Deu-ra vara oni'aki ho. Ovari haria no'avini hiki ida ava'i jahajahani. Deus vania bianahoki'ara ada akadika'da'di Jesus, abini'ina naothinia. Jesus ovilia akadava'ava abono jahaki fori hiki ada. Abini'ina abono-ra va'aha'iki ada, haria akava'ijoara kaimoni. Kidi'ovilia fori arihiki hari. Abini'ina vani Jesua binakama'da'iki ida Deus kava'iponahi ja'dini a'bo'daki, oniani ida avakainamokia a'onira no'avini Deu-ra okanikhariavini hija, bada avani'aja kaimoni ida hahavi Deua bivajahaki. (-)<CM>Onofiki jaboni ida ava'i bodinia badani binofiki-ra bada ni'avini. Jesus Cristo vania bada bini'aja ida. Khai ani'ahaha'oadahava bana ida Cristo jahana, vagana, danona, ogahana hiki. Hari ida vani oamani.<CM>"
58,13,22,"<TS1>Athii anokhomini hida<Ts>Oigamina, a'onira okanikhariavini hiki hida oathi-ra mitha avani'ajahakivini. Ni-onofiki ida kodivarani avava'ini-ra kajokovini. Oathi oadariki-ra onajiri'iki ho a'onira khai ni'aki kaimoni."
58,13,23,"A'onira okanamonivini hiki ada arigamina Timóteo cadeia avarakhaonani'iki. Ai ohina viahania kaikahi'iki ada Timóteo kodiania, oavikhaki bana ada a'onira onavanavanahavini.<CM>"
58,13,24,"Va'ora vaka'ivaniti bana adani a'onira vanava'isohiva abono, Cristo kaija'ari vahoariha vihiki avakadiania vahojaki. A'onira vaka'ivanitiki hadani Cristo igamina. Itália kaaraboni kaija'arini hadani.<CM>"
58,13,25,Onofiki ida Deus a'onira kajoamorahahavivini.<CM>Hari ida vani oamani athi anokhomini.<CM>
59,1,1,"<TS1>TIAGO<Ts><TS2>Tiagoa bikaronaki ida athi kapapirani<Ts><TS1>Tiagoa binajiriki ida athi kapapirani Jesus Cristo kaija'ari vakadimoni<Ts>Hovani Tiago ho. Deus kahonai abono ho. Jesus Cristo kahonai abono ho jaboni. Akadika'da'di ada. A'onira oka'ivanitiki a'oni, Deus kaija'ari arabo ipohikia avarakhanakhama'iki.<CM>"
59,1,2,"<TS1>Ogahai varani hini hida<Ts>Oigamina, nahina avavajahariki namithahi avakadiania, avajahariharini, avava'ini rogo inini hiki, kaba'i, khai vakhani bana. Deua biva'ahaki bana ida a'onira kaijo'avini, nokiaja kaimoni ida Deu-ra avavakaijokavini avavakaijokaravini.<CM> Deus avajari'darini-ra kaijo'avini kamahini avarigaki ida avakava'ipahiniravini, avajari'darini-ra nadanojahakiha.<CM>"
59,1,4,"Hari'a vava'aha bana ida nahina jahariki avakadiania namithani a'onira najoiribaniravini mahija avakadimahi sohika'oavini, Cristo-ra avavakaijokavini avijavani jaboni, hojai hahavi Cristoa bivajahaki-ra avakainamoravini jaboni.<CM>"
59,1,5,"Ija'ari avakadiania hojakia bikainamoki ida ogahai, bikanikhariava bana ida ogahai Deus kania. Jahaki ada Deus. Kidi'ogahaia bino'avini binofiki bana ida ija'ari afohanana. Bivajahaki ida kagahinaina.<CM>"
59,1,6,"Deu-ra avakajari'daravini vani, Deu-ra vakanikharia bana avanofikia. Hari'a avava'ini-ra kosakhamapa'itxiva bana. Komini fori hiki ida ija'ari va'ini-ra kosakhamaki. Sirisiriki danoki komini kana'bahaki-ra kosonasonafarivini fori hiki ida ija'ari Deu-ra vakaijokajahakiriki va'ini bodinia.<CM> Ija'ari nikia kahojaikia ni-biogaki ida nahina binofiki, bianaabosibakhiaki ida kidiva'ibodivarani, bada nini bada nirini, binofivini binofiravini. Hari'a ija'ari nikia binokhava ida kidikanikhari-ra gathanivini Deus kania. Series([], ) Series([], )"
59,1,9,"<TS1>Va'ora onava'isohiki adani vakanahina'ahapikiki vakanahinariki vihiki<Ts>Hari. Khai niva bana ida Cristo kaija'ari kanahinariki. Deua binakaidivaki ida, bino'avini hiki bana ida bikainamoki.<CM> Onivani fori hija ida ija'ari kanahina'ahapikiki jaboni. Deus kidinahina binihimavini kamahini jahaki ida khaii nini. Kanahinaki kidinahina avisonijorakiki hogoi movani fori hini. Safini afana bianara'okhoki ida hogoi. Voronihi ida movai, nokiani jahani kaba'i ihimi'ihi. Onivani fori hija ida ija'ari kanahina'ahapikiki kamahi. Kidibadania kabadanini kaba'i, jorakia ihimiki bana ida kidimahi, kidinahina ahapinia ni-biakodiaki abiniria kaimoni.<CM>"
59,1,12,"<TS1>Ija'ari kaborohirohi hini varani hini<Ts>Hari. Khai niva ida ija'ari Deua bikaijo'aki. Nahina jaharikia va'ini rogo biani'avini kaba'i, hari'a Deu-ra kava'ipahiniva. Nahina Deua bikaijo'avini hiki-ra ragariravini mani ida Deua binaabosivini hija. Gahinaki bana ida kidimahi jahaki anokhomirikia Deus va'ora nava'iponiki adani nofina vihiki.<CM>"
59,1,13,"Ija'ari va'ini rogo inini kamahini kaborohirohi hiki vahabini bana ida. Hari'a niva ida ija'ari: Deus hora kaborovini, oniani ida hojai asohirikia hora kanahojaija. Hari'a nikia kavaraniva bana ida ija'ari. Kaboroharohavahariha ada Deus hojai asohirikia kahojaina. Ni-ija'ari-ra kaboroki jaboni.<CM>"
59,1,14,"Ija'aria bikava'inofinofihi ida hojai asohiriki. Va'ini bodini vara ninia bianagithiki fori hiki ida ija'ari, oniani ida kidiva'inofinofia aabononi kaborovini hija. Ija'aria binaababakhiahi ida kidiva'inofinofia bikaborovini, oniani ida hojai asohirikia kanabadanini hija. Hojai asohirikia kabadanibakhiani mani ida ija'ari-ra Deus kania arakharija.<CM>"
59,1,16,"Oigamina, a'onira onakaidivaki ho. Hari'a vava'aha bana ida avakadiva'inofinofi a'onira korijanahavini.<CM>"
59,1,17,"Jahaka'oani, asohiki ida nahina hahavi agahinana hiki Deua bikaronaki. Ovaria binamonaha'iki ada safini, masiko, boviri hiki vagana. Vaga'oamanira ada Deus. Jaha'oamanira ada afoha'oadaha. Ni-nahina jahariki hojaki kidiania. Ni-hoarihapa'itxiki ada Deus.<CM>"
59,1,18,Deus vania binakama'daja ida haria akava'ijoavini kavaranihi. Binofivini mani ida akadimahi ja'dinia haria no'avini hi'ia. Binofiki ida kidija'ari jahani kidiamonahi hahavi hoariha jahani-ra aradavini.<CM>
59,1,19,"<TS1>Deua binofiki ida athi anaabavini<Ts>Oigamina, a'onira onakaidivaki a'oni. Vakava'ibodivarani bana hida varani. Jahaki ida avahihavini ija'ari hoariha athini-ra mitha avani'a'imidiavini. Vakava'ibodivaranijahaki'imidia bana ida athini, avagathanivini viahania. Hari'a a'onira nava'ijokojokojorakiva. Ija'ari va'ini jokojokoni kaba'i, ni-bikaabokaki ida badani asohiki Deua binofiki.<CM>"
59,1,21,Hari. Vakava'ipahinika'oa bana ida hojai kaipahivahaki hahavi-ra avakava'inofinofivini. Vakava'ipahinika'oa bana jaboni ida hojai hahavi Deua bikaimajahariki. Vava'aha bana ida Deus athi avakadimahi-ra nasohibakhiavini. Deua biobaiki ida kidivarani avava'ini bodinia. Kidivarani avakapoarikia bikaabokaki ida a'onira akava'ijoavini.<CM>
59,1,22,Hari'a korijanahia avaabononi vani'a bana. Hari'a mitha vani'a'imarini ida Deus athi. Vanaaba'a bana ida Deus a'onira honariavini hiki.<CM>
59,1,23,"Ija'ari abononi nokhoni hiki-ra hikoria vada ni'ajorakivini vani fori hija ida ija'ari Deus athi-ra mitha ni'a'imariniki. Vada bini'aki ida nokhoni niha ninini jahani jaharini, ni-abononi najaha'iaki.<CM> Vada nini naothinia, ajihi'ihi jorakia biakava'i'birini'ihi ida niha ninini nokiani. Ni-nahina kaimoni nokhoni-ra vada ni'aki.<CM>"
59,1,25,"Hari. Ija'ari hoariha vajaforia vada bini'ajahakiki ida Deus kava'isohihi jiriki asohika'oaki, bikava'ibodivarani'ihi, oniani ida asohiriki-ra nasohivini-ra va'ahavini hija. Athi naabani hiki ida ija'ari, ni-biakava'i'biriniki ida Deus athi bikamitha'iki, oniani ida kidibadani hahavi bada bini'aki Deua bikajoamoravini hija.<CM>"
59,1,26,"Hari. Hojamanija ida ija'ari abononi ni'aki Deu-ra nofivini-ra kahiki? Ija'aria bikaabokarihi ida kidivarani jahariki-ra nadaanivini, ni-nahina kaimoni Cristo kaija'ari hini-ra kahiki. Cristo kaija'ari jahaki hini abononi kava'ibodivarani'imariniki ida.<CM>"
59,1,27,"Cristo kaija'ari hidorokia bada bini'aki ida Deus akadiabi'ia binofiki. Nimania hida Cristo kaija'ari kahojai: va'ora kaijahitaki adani kamaboa, kaariha vihiki, vakadinahina-ra vakainamoki va'ora kajoamoraki jaboni. Ni-va'ora vaipohihaki adani Deu-ra vanofiriki vakadihojai asohiriki. Nimania hida hojai Deua binofiki.<CM>"
59,2,1,"<TS1>Ija'ari-ra anaibavijahajahakivini niha ninini varani hini<Ts>Oigamina, harivani avakaijokaki ada akadika'da'di Jesus Cristo. Deus jahana, vagana, danona kidiania hojaki. A'onivani avavakaijokahahaviki ada jaboni Jesus Cristo. Oigamina, avaabononi vakanaibavijahakhama bana. Ni-asohiki ida avaigamini kanahinariki-ra avakaihiponiravini.<CM> Vakava'ibodivarani bana hida rajomi kavaranihi. Avavajoroniki kania bana okhajakosiki ada makhira makari kaidivaki-ra kaimahaki. Sa'a hojaki ada sa'avithinahi ka'ouroki. Oniaroa, okhajakosiki bana jaboni ada makhira kanahinariki. Bikaimahaki ida makari akarabajahaki. Avagathanijahakiki vahabini bana ada makhira makari kaidivaki-ra kaimahaki, avani'aki bana ada:<CM>—Vithi bana hida. Hojaki hida ibavi jahaki ivavithiki kaimoni.<CM>Hari. Makhira kanahinariki vani ada avani'ara vahabini bana avakaihiponiravini:<CM>—Gaakosoa bana oniaja.<CM>Avani'aki vahabini bana ada jaboni:<CM>—Vithiriama'o bana oba namania — avani'aki vahabini bana ada kanahinariki.<CM>"
59,2,4,"Hari. Nikia avakahojaihi; avanakaidivahi ida ija'ari kanahinakarahoki ka'oa; avanakaidivariki ida hoariha kanahinariki. Jahari'oamanija ida avakadiva'ibodivarani, oniani ida kanahinariki-ra avagathanijahakiravini hija.<CM>"
59,2,5,"Oigamina, a'onira onakaidivaki a'oni. Mitha vani'a bana hida kodivarani. Deus vani va'ora nagathogathora adani ija'ari vakanahinariki kidija'ari vihira kaimoni. Jesus Cristo-ra vavakaijokavini mani ida Deus vajari'darina biana'ba'divini hija. Deus va'ora nagathogatho'iki adani vahojara kaimoni kidiania. Deus va'ora nava'iponivini hiki adani nofina vihiki hahavi va'ora vaka'da'divini kania vahojana kidiania.<CM>"
59,2,6,"Ni-asohiki ida ija'ari vakanahinariki-ra va'ora avakaihiponiravini. Va'ora vakava'ibodivarani bana adani vakanahina'ahapikiki niha a'onira vani'a'avini. Ija'ari vakanahina'ahapikiki a'onira vabo'diabakhiaki a'oni. A'onira avavadadamiki adani ija'ari nasohiva abono vakadiania, jaharikia a'onira avarakhara kaimoni."
59,2,7,"Ija'ari vakanahina'ahapikikia vakanavaranihaki ida Cristo onina jahaki, Deus a'onira no'avini hi'iki Cristo kaija'ari avihinia.<CM>"
59,2,8,Vanaaba bana ida honari Deus akadika'da'di ka'oa haria nava'isohivini hi'iki mahija avakadihojai asohivini. Nimania hida va'isohihi athini:<CI><PI>“Iabononi inakaidivavini vani fori va'ora niha<CI>va'oani ija'ari hahavi.”<CI><PI0>Nihi.<CM>
59,2,9,"Vada avani'ahi ida ija'ari vanokiana avarigaja kaimoni ida va'ora avagathanijahakivini va'ora avagathanijahakiravini; nikia avakahojaihi, hojai jaharikia avakahojaini-ra kahiha ada Deus. Ni-avanaabaki ida Deus kava'isohihi jiriki. A'onira osaniki ida va'isohihi avanaabariki."
59,2,10,Ija'ari va'isohihi jiriki hoarani-ra ragarihi; va'isohihi jiriki hahavi-ra ragarivini Deua bikahihi. Ija'ari va'isohihi jiriki hoarani-ra ragarihi; Ibavi Jaharika'oakia okhahi.
59,2,11,"Deua bikaabanivini:<CI><PI>“Makhira, hari'a kadagamo hiriki-ra vavi'oma bana.”<CI><PI0>Bikaabanivini jaboni:<CI><PI>“Hari'a kaabini bana.”<CM>Hari. Oniaroa, kadagamo hiriki-ra ivi'omaravini kaba'i, inaabinihi ida ija'ari hoariha, Deus kava'isohihi jiriki hahavi-ra iragarivini Deua bikahihi.<CM>"
59,2,12,"Hari. Vanasohi bana ida avakadivarani, avakadihojai hiki. Avarigaki ida Deus avakadihojai, avakadivarani asohini asohirini-ra kahivini bana. Vava'aha bana ida kidiva'isohihi jiriki asohika'oaki avakadihojai-ra nasohivini mahija sohirini bikahiravini.<CM> Deus ija'ari-ra nasohivini kamahini, ni-biva'adiki ida ija'ari, ija'ari hoariha-ra va'adiriki. Bigathaniki bana ida hojai asohiriki abosini. Hari. Deua biva'adiki bana ida ija'ari ija'ari hoariha-ra va'adiki. Ni-Deua binahokahiki bana Ibavi Jaharika'oakia.<CM>"
59,2,14,"<TS1>Badani jahakia kabadaniva ida Deu-ra vakaijokaki<Ts>Oigamina, ija'aria bada bini'aravini oadani ida badani jahaki Deus bihonariaki, ni-nahina kaimoni hiki ida ija'ari kavarani:<CM>—Deu-ra okajari'darihi. Deu-ra ovakaijokaki ho.<CM>Nokiarini oadani ida badani jahaki Deua binofiki, ni-arajomaki ida Deu-ra vakaijokavini-ra kahivini. Ni-Deua biakava'ijoaki kaho ida ija'ari.<CM>"
59,2,15,"Vakava'ibodivarani bana hida rajomi kavaranihi. Avahararania vahojaki vahabini adani avaigamini makari-ra vakainamoki, vakadi'bai-ra vakainamoki jaboni. Va'ora vakajoamora bana. Va'ora avano'aravini oadani vakadinahina vakainamokia, ni-nahina kaimoni va'ora avani'aki:<CM>—Onofiki ida Deus a'onira kajoamoravini. Vakaimaha bana ida avakadimakari. Vi'baihajahaki'a bana — avakhaniki vahabini a'oni.<CM>"
59,2,17,"Hari. Ni-nahina kaimoni Deu-ra avakaijokavini-ra akahiki, anabadaniravini oadani ida badani Deua bihonariaki. Avakaijokadoroha; bada ani'ahi.<CM>"
59,2,18,"Niki vahabini ida ija'ari avahararania hojaki nihahi:<CM>—Ivani ivakaijokaki ada Deus. Hovani ni-ovakaijokaki. Kaba'i, jahaki ida kodibadani, hoariha-ra okajoamorabakhiavini — niki vahabini ida ija'ari. Ogathaniki bana hida athini:<CM>—Hora nanokiahivinihi bana ida Deu-ra ivakaijokavini, badani jahakia ikabadanirini kaba'i. Ni-ikaabokaki. Hovani, ira onanokiahivini hiki bana ida Deu-ra ovakaijokavini, badani Deua binofikia okabadanina.<CM>"
59,2,19,"Ni-ikajari'daki ada Deus hoarana ka'oa hojaki. Ka'oa oamani ida. Ni-arajomaki ida ijari'darini Deus ira akava'ijoaja kaimoni. Jahari kahonai abono vanokiarikia vakajari'darihi jaboni ida. Kaba'i, vatharararaki adani, vaimahidana. Ni-Deus va'ora akava'ijoaki, ni-bada vani'aki ida badani Deua binofiki.<CM>"
59,2,20,"Ikabajadi'oamanija. Iogaria koda hida kodivarani? Bada ini'aravini oadani ida badani Deua binofiki, ni-nahina kaimoni Deu-ra ikajari'daravini-ra ikahiki."
59,2,21,Vara ovani'aki bana ada akadija'ari okhananavaki Abraão kohana. Deus Abraão sohika'oana-ra kahi'iki. Abraão Deu-ra kajari'daravini mani ida Deus athi-ra naabavini hija. Deus Abraão-ra kaijo'avini hiki ada kidisai Isaque. Deu-ra kanava'igakamarivini hina.<CM>
59,2,22,"Iogaria koda hida kodivarani? Abraãoa bivakaijokaki ada Deus, bada bini'aki jaboni ida Deua bihonariavini hiki. Deus athi-ra naabavini mani ida Deu-ra vakaijokavini najahaka'oani hija."
59,2,23,"Oniania, namithaki ida athii Deus athi kapapirania hojaki:<CI><PI>“Abraão Deu-ra vakaijokavini mani ida kidimahi sohika'oani Deua<CI><PI2>bikahivini hi'ia.”<CI><PI0>Oniaroa, Deus Abraão-ra vara vani'aki:<CI><PI>“Kodiva'ahi ada Abraão.”<CM>"
